date,description,amount,gst_rate,vendor_state,business_state,amount_inclusive_gst,eligible_itc,category
2025-03-15,PINV-03-01081 TruEdge Consulting marketing expense,83575.26,18,DL,KA,true,true,marketing
2024-07-21,PINV-07-01082 TruEdge Consulting office expense expense,28196.73,0,DL,KA,false,true,office_expense
2024-05-25,PINV-05-01083 Omkar Repairs tax payment expense,51496.67,0,KA,KA,false,false,tax_payment
2025-02-17,PINV-02-01084 Insight Marketing LLP tax payment expense,76454.94,18,TS,KA,false,false,tax_payment
2024-07-03,PINV-07-01085 Global Tech Tools software expense,59542.69,0,GJ,KA,false,true,software
2025-02-01,PINV-02-01086 Insight Marketing LLP software expense,18622.79,0,DL,KA,false,true,software
2024-09-10,PINV-09-01087 Himalaya Foods Supply purchase expense,74174.46,12,KA,KA,true,true,purchase
2024-11-27,PINV-11-01088 TruEdge Consulting software expense,29497.16,18,KA,KA,false,true,software
2025-02-28,PINV-02-01089 SmartCloud Software travel expense,31565.97,18,GJ,KA,false,true,travel
2024-11-24,PINV-11-01090 Eco Power Utilities office expense expense,3890.86,18,GJ,KA,false,true,office_expense
2025-02-04,PINV-02-01091 FirstFleet Logistics food expense,54501.09,18,KA,KA,false,false,food
2024-11-01,PINV-11-01092 Mohan Industrial Gases utilities expense,18479.2,0,TN,KA,false,true,utilities
2024-07-08,PINV-07-01093 Nexa Facility Services travel expense,14872.67,18,MH,KA,true,true,travel
2025-03-28,PINV-03-01094 Jai Stationers rent expense,19240.8,18,MH,KA,true,false,rent
2024-08-17,PINV-08-01095 Delta Office Systems office expense expense,79723.49,18,KA,KA,true,true,office_expense
2024-10-28,PINV-10-01096 Himalaya Foods Supply purchase expense,27401.85,5,KA,KA,false,true,purchase
2025-01-04,PINV-01-01097 Delta Office Systems office expense expense,26540.16,12,GJ,KA,true,true,office_expense
2024-08-17,PINV-08-01098 Eco Power Utilities office expense expense,16974.6,18,DL,KA,true,true,office_expense
2024-04-04,PINV-04-01099 TruEdge Consulting purchase expense,59990.04,18,KA,KA,false,true,purchase
2025-03-09,PINV-03-01100 QuickFix Maintenance travel expense,29387.22,0,KA,KA,false,true,travel
2025-02-08,PINV-02-01101 SmartCloud Software purchase expense,34339.36,12,GJ,KA,true,true,purchase
2025-03-28,PINV-03-01102 Crystal Print House marketing expense,28009.21,18,MH,KA,false,true,marketing
2024-09-01,PINV-09-01103 Kuber Warehousing rent expense,63078.99,18,TN,KA,true,true,rent
2024-05-09,PINV-05-01104 Crystal Print House purchase expense,34989.28,5,MH,KA,true,true,purchase
2025-01-21,PINV-01-01105 SmartCloud Software rent expense,81380.7,0,TN,KA,false,false,rent
2024-11-08,PINV-11-01106 SmartCloud Software office expense expense,60741.3,18,GJ,KA,true,true,office_expense
2024-09-25,PINV-09-01107 Himalaya Foods Supply purchase expense,54718.14,12,KA,KA,true,true,purchase
2025-02-15,PINV-02-01108 Royal Insurance Brokers loan expense,57916.45,5,DL,KA,false,false,loan
2024-06-04,PINV-06-01109 Insight Marketing LLP office expense expense,30493.44,18,TS,KA,true,true,office_expense
2024-06-30,PINV-06-01110 QuickFix Maintenance food expense,17232.23,12,GJ,KA,false,false,food
2025-02-04,PINV-02-01111 Himalaya Foods Supply rent expense,45704.08,12,GJ,KA,true,true,rent
2024-10-13,PINV-10-01112 Nexa Facility Services marketing expense,4843.19,12,DL,KA,true,true,marketing
2024-08-26,PINV-08-01113 FirstFleet Logistics purchase expense,15998.67,18,MH,KA,false,true,purchase
2025-01-09,PINV-01-01114 Kuber Warehousing software expense,18312.16,18,KA,KA,false,true,software
2025-01-21,PINV-01-01115 LightSpeed Internet purchase expense,48081.27,18,GJ,KA,false,true,purchase
2025-02-13,PINV-02-01116 LightSpeed Internet office expense expense,78393.48,18,KA,KA,false,true,office_expense
2024-08-06,PINV-08-01117 SmartCloud Software travel expense,87803.49,18,DL,KA,true,true,travel
2024-07-17,PINV-07-01118 Kuber Warehousing office expense expense,47923.53,18,DL,KA,true,true,office_expense
2024-11-21,PINV-11-01119 Delta Office Systems tax payment expense,1863.97,18,DL,KA,true,false,tax_payment
2024-08-19,PINV-08-01120 Eco Power Utilities utilities expense,22405.76,18,DL,KA,true,true,utilities
2025-02-07,PINV-02-01121 Mohan Industrial Gases office expense expense,44295.89,18,GJ,KA,true,true,office_expense
2025-02-07,PINV-02-01122 SmartCloud Software purchase expense,59926.72,0,TS,KA,false,true,purchase
2024-04-12,PINV-04-01123 Nexa Facility Services utilities expense,23060.26,0,KA,KA,false,true,utilities
2024-05-12,PINV-05-01124 Apex Packaging Works rent expense,45077.64,5,TN,KA,false,true,rent
2024-05-23,PINV-05-01125 Kuber Warehousing software expense,42831.72,18,KA,KA,true,true,software
2025-03-01,PINV-03-01126 Kuber Warehousing purchase expense,43182.38,18,KA,KA,true,true,purchase
2024-10-14,PINV-10-01127 Pioneer Chemicals office expense expense,84577.23,12,MH,KA,true,true,office_expense
2024-08-24,PINV-08-01128 Global Tech Tools rent expense,75580.2,12,DL,KA,false,false,rent
2024-04-10,PINV-04-01129 Insight Marketing LLP purchase expense,55310.75,18,TN,KA,false,true,purchase
2025-03-29,PINV-03-01130 SmartCloud Software loan expense,31454.27,5,TS,KA,true,true,loan
2024-08-14,PINV-08-01131 FirstFleet Logistics loan expense,48052.55,18,DL,KA,true,false,loan
2024-11-15,PINV-11-01132 Delta Office Systems purchase expense,12098.45,0,TS,KA,false,true,purchase
2024-08-02,PINV-08-01133 Royal Insurance Brokers purchase expense,49918.83,18,TN,KA,true,true,purchase
2024-09-02,PINV-09-01134 QuickFix Maintenance rent expense,35664.6,0,DL,KA,false,false,rent
2025-01-19,PINV-01-01135 Himalaya Foods Supply loan expense,56720.6,18,DL,KA,true,false,loan
2024-12-19,PINV-12-01136 LightSpeed Internet purchase expense,9779.62,18,MH,KA,true,true,purchase
2024-11-11,PINV-11-01137 Royal Insurance Brokers utilities expense,8244.16,18,TS,KA,false,true,utilities
2024-07-16,PINV-07-01138 Apex Packaging Works loan expense,51225.36,18,TS,KA,true,true,loan
2024-12-07,PINV-12-01139 Omkar Repairs software expense,40992.27,12,TN,KA,false,true,software
2024-09-15,PINV-09-01140 Nexa Facility Services purchase expense,75317.74,18,DL,KA,true,true,purchase
2025-03-15,PINV-03-01141 Jai Stationers purchase expense,34968.58,18,TN,KA,false,true,purchase
2024-08-04,PINV-08-01142 Himalaya Foods Supply purchase expense,81899.73,0,DL,KA,false,true,purchase
2024-11-12,PINV-11-01143 Nexa Facility Services purchase expense,74865.51,18,MH,KA,true,true,purchase
2024-06-03,PINV-06-01144 Omkar Repairs purchase expense,39830.47,18,MH,KA,false,true,purchase
2025-03-12,PINV-03-01145 Nexa Facility Services marketing expense,89869.07,12,DL,KA,true,true,marketing
2025-03-23,PINV-03-01146 Bharat Transport Co utilities expense,47647.66,18,TN,KA,false,true,utilities
2024-12-10,PINV-12-01147 Insight Marketing LLP loan expense,86326.72,18,TS,KA,true,false,loan
2024-08-01,PINV-08-01148 Jai Stationers tax payment expense,15095.35,18,TS,KA,true,false,tax_payment
2024-11-22,PINV-11-01149 Insight Marketing LLP marketing expense,81841.0,18,TN,KA,false,true,marketing
2024-10-17,PINV-10-01150 Omkar Repairs software expense,3296.86,18,KA,KA,false,true,software
2024-12-02,PINV-12-01151 Nexa Facility Services travel expense,51209.56,0,DL,KA,false,true,travel
2024-05-16,PINV-05-01152 Crystal Print House purchase expense,21953.93,18,KA,KA,true,true,purchase
2025-02-13,PINV-02-01153 SmartCloud Software purchase expense,61337.16,0,DL,KA,false,true,purchase
2024-04-18,PINV-04-01154 Nexa Facility Services software expense,48857.72,12,DL,KA,true,true,software
2024-08-13,PINV-08-01155 Kuber Warehousing purchase expense,80571.67,18,TN,KA,true,true,purchase
2024-10-05,PINV-10-01156 Himalaya Foods Supply software expense,18883.06,5,TN,KA,true,true,software
2024-11-07,PINV-11-01157 Bharat Transport Co office expense expense,67777.73,18,KA,KA,true,true,office_expense
2024-08-12,PINV-08-01158 Omkar Repairs purchase expense,74279.91,18,TS,KA,true,true,purchase
2024-08-04,PINV-08-01159 Jai Stationers utilities expense,37179.68,18,KA,KA,true,true,utilities
2025-02-02,PINV-02-01160 TruEdge Consulting utilities expense,40880.82,18,KA,KA,true,true,utilities
2024-05-15,PINV-05-01161 Royal Insurance Brokers purchase expense,51093.58,18,TN,KA,true,true,purchase
2024-08-20,PINV-08-01162 Mohan Industrial Gases travel expense,30102.67,12,KA,KA,true,true,travel
2024-12-18,PINV-12-01163 Nexa Facility Services utilities expense,29169.19,18,GJ,KA,true,true,utilities
2024-10-28,PINV-10-01164 Mohan Industrial Gases office expense expense,83874.76,18,MH,KA,true,true,office_expense
2025-03-29,PINV-03-01165 TruEdge Consulting purchase expense,13842.54,12,GJ,KA,true,true,purchase
2025-01-26,PINV-01-01166 LightSpeed Internet purchase expense,8120.28,18,TS,KA,true,true,purchase
2024-07-29,PINV-07-01167 Himalaya Foods Supply purchase expense,63237.66,5,DL,KA,true,true,purchase
2024-04-09,PINV-04-01168 Kuber Warehousing purchase expense,25342.88,18,MH,KA,true,true,purchase
2024-06-19,PINV-06-01169 Crystal Print House purchase expense,21643.31,12,TN,KA,true,true,purchase
2024-10-10,PINV-10-01170 Bharat Transport Co purchase expense,82774.86,12,GJ,KA,true,true,purchase
2024-05-17,PINV-05-01171 Insight Marketing LLP travel expense,34995.44,18,DL,KA,true,true,travel
2024-09-02,PINV-09-01172 Eco Power Utilities purchase expense,25977.03,12,TS,KA,true,true,purchase
2025-03-11,PINV-03-01173 FirstFleet Logistics marketing expense,45655.21,5,DL,KA,true,true,marketing
2024-05-13,PINV-05-01174 Royal Insurance Brokers marketing expense,76051.88,18,DL,KA,true,true,marketing
2024-12-11,PINV-12-01175 Pioneer Chemicals purchase expense,82433.58,5,KA,KA,false,true,purchase
2024-12-15,PINV-12-01176 Global Tech Tools purchase expense,36435.64,12,TN,KA,true,true,purchase
2024-09-10,PINV-09-01177 Royal Insurance Brokers tax payment expense,80882.59,12,DL,KA,false,false,tax_payment
2025-02-21,PINV-02-01178 FirstFleet Logistics food expense,60975.56,18,GJ,KA,true,false,food
2024-04-30,PINV-04-01179 SmartCloud Software utilities expense,57967.51,18,MH,KA,false,true,utilities
2025-01-09,PINV-01-01180 Mohan Industrial Gases purchase expense,71550.37,18,KA,KA,false,true,purchase
2024-10-10,PINV-10-01181 Omkar Repairs software expense,22689.13,18,KA,KA,true,true,software
2025-01-26,PINV-01-01182 Himalaya Foods Supply purchase expense,57971.68,18,TS,KA,true,true,purchase
2024-04-22,PINV-04-01183 Bharat Transport Co rent expense,7846.49,18,DL,KA,true,false,rent
2024-06-05,PINV-06-01184 TruEdge Consulting rent expense,81746.91,5,DL,KA,true,false,rent
2025-01-20,PINV-01-01185 Omkar Repairs food expense,68407.72,5,KA,KA,true,false,food
2024-06-28,PINV-06-01186 Crystal Print House utilities expense,80855.99,5,KA,KA,true,true,utilities
2024-08-30,PINV-08-01187 Mohan Industrial Gases purchase expense,30502.61,5,DL,KA,true,true,purchase
2024-07-10,PINV-07-01188 Bharat Transport Co rent expense,5003.58,12,KA,KA,true,false,rent
2024-11-17,PINV-11-01189 Omkar Repairs utilities expense,11285.44,18,TS,KA,true,true,utilities
2024-10-26,PINV-10-01190 LightSpeed Internet office expense expense,73430.47,12,TN,KA,true,true,office_expense
2025-03-29,PINV-03-01191 Nexa Facility Services purchase expense,28479.94,18,KA,KA,false,true,purchase
2025-01-11,PINV-01-01192 FirstFleet Logistics office expense expense,35273.89,0,GJ,KA,false,true,office_expense
2024-08-15,PINV-08-01193 Kuber Warehousing purchase expense,58555.73,18,TS,KA,false,true,purchase
2024-05-23,PINV-05-01194 Apex Packaging Works software expense,59422.11,0,TS,KA,false,true,software
2024-10-12,PINV-10-01195 TruEdge Consulting purchase expense,64364.7,0,TS,KA,false,true,purchase
2024-12-26,PINV-12-01196 Eco Power Utilities purchase expense,76434.6,12,GJ,KA,true,true,purchase
2024-06-12,PINV-06-01197 Nexa Facility Services tax payment expense,16440.93,18,DL,KA,true,true,tax_payment
2025-02-21,PINV-02-01198 Mohan Industrial Gases purchase expense,84049.22,18,TN,KA,true,true,purchase
2024-06-14,PINV-06-01199 Apex Packaging Works utilities expense,42812.51,18,TS,KA,false,true,utilities
2024-05-15,PINV-05-01200 Apex Packaging Works purchase expense,12860.96,18,TS,KA,false,true,purchase
2025-02-19,PINV-02-01201 LightSpeed Internet utilities expense,55927.61,18,TS,KA,true,true,utilities
2024-07-13,PINV-07-01202 FirstFleet Logistics purchase expense,55283.55,0,DL,KA,false,true,purchase
2025-01-12,PINV-01-01203 Kuber Warehousing office expense expense,26541.3,18,TN,KA,true,true,office_expense
2024-06-02,PINV-06-01204 Eco Power Utilities office expense expense,29245.94,0,KA,KA,false,true,office_expense
2024-09-17,PINV-09-01205 QuickFix Maintenance marketing expense,3133.1,18,TS,KA,false,true,marketing
2024-12-21,PINV-12-01206 Mohan Industrial Gases purchase expense,28377.92,12,MH,KA,true,true,purchase
2024-08-13,PINV-08-01207 Apex Packaging Works software expense,29541.71,12,TN,KA,true,true,software
2024-10-22,PINV-10-01208 TruEdge Consulting rent expense,49768.12,0,GJ,KA,false,false,rent
2025-01-25,PINV-01-01209 QuickFix Maintenance purchase expense,65899.16,12,KA,KA,true,true,purchase
2024-10-17,PINV-10-01210 Kuber Warehousing office expense expense,76922.4,12,GJ,KA,true,true,office_expense
2024-12-08,PINV-12-01211 QuickFix Maintenance utilities expense,73404.07,18,TN,KA,true,true,utilities
2025-03-23,PINV-03-01212 TruEdge Consulting office expense expense,19386.26,5,KA,KA,true,true,office_expense
2024-10-31,PINV-10-01213 Eco Power Utilities marketing expense,50774.25,0,KA,KA,false,true,marketing
2024-07-09,PINV-07-01214 Royal Insurance Brokers software expense,49077.53,18,TS,KA,true,true,software
2024-11-15,PINV-11-01215 Crystal Print House loan expense,22608.73,18,TS,KA,true,false,loan
2024-08-10,PINV-08-01216 QuickFix Maintenance utilities expense,33321.13,18,MH,KA,true,true,utilities
2025-01-17,PINV-01-01217 Jai Stationers purchase expense,75923.67,18,GJ,KA,true,true,purchase
2024-04-25,PINV-04-01218 LightSpeed Internet purchase expense,56869.58,18,KA,KA,true,true,purchase
2024-10-27,PINV-10-01219 Pioneer Chemicals purchase expense,48496.67,0,MH,KA,false,true,purchase
2025-03-03,PINV-03-01220 Mohan Industrial Gases utilities expense,26715.22,18,GJ,KA,true,true,utilities
2024-10-24,PINV-10-01221 QuickFix Maintenance food expense,80491.06,18,GJ,KA,true,false,food
2024-06-25,PINV-06-01222 LightSpeed Internet loan expense,54298.78,18,GJ,KA,true,true,loan
2024-06-24,PINV-06-01223 Royal Insurance Brokers marketing expense,12370.67,18,MH,KA,true,true,marketing
2024-10-09,PINV-10-01224 Global Tech Tools purchase expense,52266.03,18,TS,KA,true,true,purchase
2024-08-31,PINV-08-01225 Nexa Facility Services utilities expense,50384.25,18,TN,KA,true,true,utilities
2024-08-21,PINV-08-01226 Kuber Warehousing tax payment expense,86924.07,5,GJ,KA,true,false,tax_payment
2024-11-30,PINV-11-01227 Kuber Warehousing purchase expense,57237.33,5,TN,KA,true,true,purchase
2024-09-13,PINV-09-01228 LightSpeed Internet office expense expense,60716.76,18,GJ,KA,true,true,office_expense
2025-03-25,PINV-03-01229 TruEdge Consulting utilities expense,46640.99,18,TS,KA,true,true,utilities
2024-05-03,PINV-05-01230 Jai Stationers rent expense,75557.63,12,DL,KA,false,false,rent
2024-06-01,PINV-06-01231 Delta Office Systems loan expense,43382.45,18,TN,KA,true,false,loan
2024-09-30,PINV-09-01232 Kuber Warehousing purchase expense,61536.3,12,KA,KA,true,true,purchase
2025-02-08,PINV-02-01233 Mohan Industrial Gases travel expense,24909.14,18,KA,KA,true,true,travel
2025-01-15,PINV-01-01234 Global Tech Tools software expense,16592.84,18,TN,KA,false,true,software
2024-07-08,PINV-07-01235 Bharat Transport Co purchase expense,58334.34,18,MH,KA,true,true,purchase
2024-06-28,PINV-06-01236 Insight Marketing LLP purchase expense,64831.4,18,MH,KA,false,true,purchase
2024-09-04,PINV-09-01237 TruEdge Consulting purchase expense,53274.26,12,GJ,KA,true,true,purchase
2024-08-09,PINV-08-01238 Nexa Facility Services office expense expense,8139.7,0,GJ,KA,false,true,office_expense
2024-04-18,PINV-04-01239 Insight Marketing LLP purchase expense,81329.96,5,KA,KA,true,true,purchase
2024-09-18,PINV-09-01240 Himalaya Foods Supply travel expense,71173.38,5,TN,KA,true,true,travel
2024-12-05,PINV-12-01241 Delta Office Systems rent expense,24041.0,12,GJ,KA,false,false,rent
2024-06-18,PINV-06-01242 Mohan Industrial Gases purchase expense,49330.81,18,TS,KA,true,true,purchase
2024-10-24,PINV-10-01243 Eco Power Utilities utilities expense,29085.12,0,TS,KA,false,true,utilities
2024-09-01,PINV-09-01244 TruEdge Consulting utilities expense,59095.24,0,DL,KA,false,true,utilities
2024-10-27,PINV-10-01245 Omkar Repairs food expense,16601.01,18,MH,KA,true,false,food
2024-05-14,PINV-05-01246 LightSpeed Internet rent expense,85446.78,18,GJ,KA,true,false,rent
2024-08-04,PINV-08-01247 Apex Packaging Works office expense expense,87914.96,18,KA,KA,true,true,office_expense
2024-06-21,PINV-06-01248 Mohan Industrial Gases purchase expense,89793.24,12,TN,KA,true,true,purchase
2025-02-23,PINV-02-01249 QuickFix Maintenance purchase expense,1665.95,18,KA,KA,true,true,purchase
2024-12-03,PINV-12-01250 Kuber Warehousing purchase expense,57045.82,18,KA,KA,true,true,purchase
2025-02-05,PINV-02-01251 QuickFix Maintenance purchase expense,38035.25,18,TS,KA,true,true,purchase
2025-03-19,PINV-03-01252 Insight Marketing LLP purchase expense,61143.45,18,MH,KA,true,true,purchase
2025-03-11,PINV-03-01253 Delta Office Systems travel expense,52166.8,12,TS,KA,true,true,travel
2024-08-04,PINV-08-01254 QuickFix Maintenance loan expense,54876.13,12,DL,KA,true,false,loan
2024-10-12,PINV-10-01255 Kuber Warehousing utilities expense,2770.58,0,TS,KA,false,true,utilities
2025-02-08,PINV-02-01256 Insight Marketing LLP office expense expense,64567.97,18,TN,KA,true,true,office_expense
2024-12-31,PINV-12-01257 Pioneer Chemicals office expense expense,73253.2,0,MH,KA,false,true,office_expense
2024-06-12,PINV-06-01258 Apex Packaging Works tax payment expense,52526.79,12,TS,KA,false,false,tax_payment
2024-08-02,PINV-08-01259 Jai Stationers marketing expense,35126.72,12,KA,KA,true,true,marketing
2024-04-27,PINV-04-01260 Bharat Transport Co purchase expense,65042.81,18,MH,KA,true,true,purchase
2024-08-26,PINV-08-01261 TruEdge Consulting rent expense,7213.2,5,GJ,KA,false,false,rent
2024-12-04,PINV-12-01262 Eco Power Utilities purchase expense,47723.22,18,TN,KA,true,true,purchase
2024-08-09,PINV-08-01263 Delta Office Systems purchase expense,92046.8,12,DL,KA,true,true,purchase
2024-05-19,PINV-05-01264 Mohan Industrial Gases utilities expense,38407.77,18,TS,KA,true,true,utilities
2024-09-08,PINV-09-01265 Eco Power Utilities purchase expense,31931.01,0,GJ,KA,false,true,purchase
2024-04-10,PINV-04-01266 SmartCloud Software loan expense,49472.08,18,DL,KA,true,true,loan
2024-12-13,PINV-12-01267 Delta Office Systems office expense expense,14221.18,18,GJ,KA,false,true,office_expense
2024-08-13,PINV-08-01268 Delta Office Systems loan expense,24983.63,18,TS,KA,true,false,loan
2024-09-02,PINV-09-01269 Omkar Repairs purchase expense,9727.65,0,GJ,KA,false,true,purchase
2024-11-14,PINV-11-01270 Delta Office Systems purchase expense,67613.0,18,TS,KA,true,true,purchase
2024-08-04,PINV-08-01271 Jai Stationers purchase expense,31316.14,12,KA,KA,true,true,purchase
2024-12-22,PINV-12-01272 Global Tech Tools utilities expense,68346.36,12,KA,KA,true,true,utilities
2024-11-23,PINV-11-01273 Apex Packaging Works purchase expense,11380.83,18,DL,KA,true,true,purchase
2025-02-10,PINV-02-01274 Apex Packaging Works office expense expense,9987.28,0,TN,KA,false,true,office_expense
2024-11-22,PINV-11-01275 SmartCloud Software loan expense,4482.88,12,MH,KA,true,false,loan
2024-12-27,PINV-12-01276 Kuber Warehousing purchase expense,76943.92,0,TS,KA,false,true,purchase
2024-10-04,PINV-10-01277 SmartCloud Software tax payment expense,47262.95,5,TN,KA,false,false,tax_payment
2024-10-23,PINV-10-01278 Himalaya Foods Supply software expense,37102.96,5,DL,KA,false,true,software
2025-03-11,PINV-03-01279 LightSpeed Internet food expense,5912.79,18,GJ,KA,true,false,food
2025-01-01,PINV-01-01280 Global Tech Tools purchase expense,19102.29,0,KA,KA,false,true,purchase
2024-07-09,PINV-07-01281 TruEdge Consulting purchase expense,5767.28,12,DL,KA,true,true,purchase
2024-06-24,PINV-06-01282 Pioneer Chemicals office expense expense,23834.09,18,TS,KA,true,true,office_expense
2024-07-25,PINV-07-01283 Kuber Warehousing travel expense,57559.98,18,KA,KA,true,true,travel
2025-03-22,PINV-03-01284 Insight Marketing LLP utilities expense,60161.15,0,TS,KA,false,true,utilities
2024-04-06,PINV-04-01285 Bharat Transport Co marketing expense,23993.92,18,TS,KA,true,true,marketing
2024-11-10,PINV-11-01286 LightSpeed Internet utilities expense,73795.62,5,DL,KA,true,true,utilities
2024-07-02,PINV-07-01287 Nexa Facility Services purchase expense,69059.41,18,TS,KA,false,true,purchase
2024-05-05,PINV-05-01288 Eco Power Utilities marketing expense,53141.23,18,GJ,KA,true,true,marketing
2024-05-24,PINV-05-01289 Crystal Print House tax payment expense,81389.4,18,DL,KA,false,false,tax_payment
2025-02-15,PINV-02-01290 FirstFleet Logistics purchase expense,32843.78,5,GJ,KA,false,true,purchase
2024-12-07,PINV-12-01291 Royal Insurance Brokers utilities expense,71835.18,18,DL,KA,false,true,utilities
2024-10-19,PINV-10-01292 Kuber Warehousing travel expense,60390.26,12,DL,KA,true,true,travel
2025-03-25,PINV-03-01293 Global Tech Tools purchase expense,32764.76,18,KA,KA,true,true,purchase
2024-05-27,PINV-05-01294 QuickFix Maintenance purchase expense,45808.71,18,TS,KA,false,true,purchase
2024-09-23,PINV-09-01295 Crystal Print House purchase expense,16919.22,18,TS,KA,false,true,purchase
2024-09-21,PINV-09-01296 Eco Power Utilities purchase expense,65499.55,18,TS,KA,true,true,purchase
2025-01-29,PINV-01-01297 Global Tech Tools travel expense,43821.36,18,KA,KA,true,true,travel
2024-12-31,PINV-12-01298 Insight Marketing LLP marketing expense,27142.73,18,MH,KA,true,true,marketing
2024-04-15,PINV-04-01299 Crystal Print House purchase expense,21027.29,18,KA,KA,true,true,purchase
2024-05-20,PINV-05-01300 Delta Office Systems purchase expense,19479.11,5,MH,KA,true,true,purchase
2024-04-01,PINV-04-01301 QuickFix Maintenance utilities expense,92402.56,18,TN,KA,true,true,utilities
2024-04-24,PINV-04-01302 SmartCloud Software purchase expense,67175.06,18,GJ,KA,true,true,purchase
2024-07-31,PINV-07-01303 Omkar Repairs software expense,38317.19,18,TS,KA,true,true,software
2024-12-04,PINV-12-01304 Crystal Print House office expense expense,9514.27,5,DL,KA,true,true,office_expense
2025-01-05,PINV-01-01305 QuickFix Maintenance marketing expense,5973.52,12,GJ,KA,true,true,marketing
2024-10-17,PINV-10-01306 SmartCloud Software purchase expense,74037.42,5,DL,KA,true,true,purchase
2025-03-02,PINV-03-01307 Kuber Warehousing loan expense,41645.74,12,KA,KA,true,false,loan
2024-10-23,PINV-10-01308 Bharat Transport Co purchase expense,75849.1,18,KA,KA,true,true,purchase
2024-10-16,PINV-10-01309 Insight Marketing LLP loan expense,96864.39,18,TS,KA,true,false,loan
2024-04-08,PINV-04-01310 Himalaya Foods Supply purchase expense,63477.02,12,GJ,KA,true,true,purchase
2024-11-17,PINV-11-01311 Bharat Transport Co purchase expense,73550.94,0,KA,KA,false,true,purchase
2024-07-06,PINV-07-01312 Mohan Industrial Gases rent expense,33987.58,0,MH,KA,false,false,rent
2024-05-31,PINV-05-01313 Kuber Warehousing rent expense,22063.54,0,DL,KA,false,false,rent
2024-06-27,PINV-06-01314 Mohan Industrial Gases loan expense,10676.24,0,KA,KA,false,true,loan
2025-01-07,PINV-01-01315 QuickFix Maintenance travel expense,52281.84,18,GJ,KA,true,true,travel
2024-07-28,PINV-07-01316 Global Tech Tools loan expense,23005.06,12,TS,KA,true,false,loan
2025-02-13,PINV-02-01317 Crystal Print House purchase expense,21254.44,12,KA,KA,false,true,purchase
2024-12-02,PINV-12-01318 Jai Stationers purchase expense,55208.91,12,TS,KA,true,true,purchase
2024-09-24,PINV-09-01319 Delta Office Systems purchase expense,8430.08,5,KA,KA,true,true,purchase
2024-06-17,PINV-06-01320 Royal Insurance Brokers purchase expense,28889.12,0,TS,KA,false,true,purchase
2025-01-24,PINV-01-01321 Pioneer Chemicals utilities expense,19681.84,0,GJ,KA,false,true,utilities
2024-11-19,PINV-11-01322 Delta Office Systems utilities expense,86161.6,18,MH,KA,true,true,utilities
2024-04-17,PINV-04-01323 LightSpeed Internet software expense,7050.8,18,KA,KA,true,true,software
2024-06-06,PINV-06-01324 Insight Marketing LLP marketing expense,1891.9,18,TN,KA,true,true,marketing
2024-08-08,PINV-08-01325 Royal Insurance Brokers tax payment expense,63831.26,18,TN,KA,true,false,tax_payment
2024-10-15,PINV-10-01326 Royal Insurance Brokers purchase expense,39207.11,18,TN,KA,false,true,purchase
2024-11-24,PINV-11-01327 Nexa Facility Services marketing expense,24648.52,0,TS,KA,false,true,marketing
2025-01-26,PINV-01-01328 Omkar Repairs office expense expense,24473.56,18,TN,KA,true,true,office_expense
2024-07-31,PINV-07-01329 Bharat Transport Co purchase expense,52306.88,5,TS,KA,true,true,purchase
2024-11-18,PINV-11-01330 Kuber Warehousing marketing expense,90029.61,18,DL,KA,true,true,marketing
2024-05-30,PINV-05-01331 Apex Packaging Works purchase expense,51400.15,12,DL,KA,true,true,purchase
2025-03-25,PINV-03-01332 Omkar Repairs food expense,11560.78,5,KA,KA,true,false,food
2024-09-22,PINV-09-01333 Jai Stationers purchase expense,51006.65,0,DL,KA,false,true,purchase
2025-01-22,PINV-01-01334 Jai Stationers tax payment expense,13021.72,18,GJ,KA,true,false,tax_payment
2024-11-29,PINV-11-01335 Mohan Industrial Gases purchase expense,30085.44,18,TN,KA,true,true,purchase
2024-09-22,PINV-09-01336 Omkar Repairs purchase expense,46498.87,18,TS,KA,true,true,purchase
2025-01-21,PINV-01-01337 Global Tech Tools purchase expense,89875.86,12,MH,KA,true,true,purchase
2025-01-22,PINV-01-01338 Apex Packaging Works office expense expense,65661.75,12,DL,KA,true,true,office_expense
2024-10-31,PINV-10-01339 Apex Packaging Works marketing expense,56731.5,12,TS,KA,true,true,marketing
2024-10-26,PINV-10-01340 Crystal Print House purchase expense,35538.48,0,KA,KA,false,true,purchase
2025-02-14,PINV-02-01341 Omkar Repairs marketing expense,44829.33,18,KA,KA,true,true,marketing
2025-03-01,PINV-03-01342 Global Tech Tools utilities expense,41589.39,18,TN,KA,true,true,utilities
2024-11-26,PINV-11-01343 SmartCloud Software purchase expense,76449.11,18,TS,KA,true,true,purchase
2024-05-14,PINV-05-01344 Bharat Transport Co rent expense,99148.59,18,TN,KA,true,false,rent
2024-06-28,PINV-06-01345 FirstFleet Logistics office expense expense,46421.76,0,MH,KA,false,true,office_expense
2024-08-26,PINV-08-01346 Global Tech Tools purchase expense,84114.97,5,MH,KA,true,true,purchase
2024-07-20,PINV-07-01347 TruEdge Consulting utilities expense,25890.42,5,TN,KA,true,true,utilities
2025-03-29,PINV-03-01348 Apex Packaging Works tax payment expense,32863.48,18,MH,KA,false,false,tax_payment
2025-03-15,PINV-03-01349 Apex Packaging Works software expense,13593.59,12,GJ,KA,true,true,software
