date,description,amount,gst_rate,vendor_state,business_state,amount_inclusive_gst,category
2025-03-10,SINV-03-00289 Riverfront Wholesale monthly supply,28088.91,12,MH,KA,false,sales
2024-07-07,SINV-07-00290 DigiServe Solutions bulk order,94905.52,18,TN,KA,false,sales
2024-08-01,SINV-08-00291 Riverfront Wholesale invoice settlement,41635.72,12,DL,KA,true,sales
2024-10-02,SINV-10-00292 QuickShop Chain invoice settlement,59585.5,18,MH,KA,false,sales
2024-10-07,SINV-10-00293 Kite Logistics invoice settlement,84262.95,18,GJ,KA,true,sales
2025-01-25,SINV-01-00294 Sunrise Superstore project billing,45620.05,18,MH,KA,true,sales
2024-12-12,SINV-12-00295 Riverfront Wholesale distribution lot,101944.58,18,TN,KA,true,sales
2024-06-26,SINV-06-00296 Lotus Enterprises project billing,95275.33,5,TS,KA,true,sales
2024-05-01,SINV-05-00297 QuickShop Chain monthly supply,106220.43,0,TN,KA,false,sales
2024-06-10,SINV-06-00298 Horizon Pharma monthly supply,21001.13,0,GJ,KA,false,sales
2025-02-21,SINV-02-00299 Trinity Healthcare distribution lot,98249.55,18,KA,KA,true,sales
2024-04-09,SINV-04-00300 QuickShop Chain distribution lot,80390.94,18,MH,KA,true,sales
2024-05-25,SINV-05-00301 DigiServe Solutions invoice settlement,37782.04,18,DL,KA,true,sales
2024-10-21,SINV-10-00302 CityMed Distributors bulk order,58506.96,12,DL,KA,true,sales
2025-03-17,SINV-03-00303 CityMed Distributors distribution lot,107631.85,18,GJ,KA,false,professional_receipts
2024-11-30,SINV-11-00304 Bluecart Traders invoice settlement,104546.27,18,GJ,KA,true,sales
2024-05-19,SINV-05-00305 QuickShop Chain project billing,30646.4,18,TN,KA,false,sales
2024-08-17,SINV-08-00306 Bluecart Traders monthly supply,101884.17,18,MH,KA,true,sales
2024-09-09,SINV-09-00307 Acme Retail Pvt Ltd distribution lot,74411.92,18,KA,KA,false,sales
2024-09-01,SINV-09-00308 Fresh Basket Mart project billing,71920.25,18,DL,KA,false,sales
2024-10-14,SINV-10-00309 Evergreen Stores invoice settlement,102589.84,18,KA,KA,true,sales
2024-05-21,SINV-05-00310 Nova Wellness project billing,13229.7,12,TN,KA,true,sales
2024-09-15,SINV-09-00311 Acme Retail Pvt Ltd project billing,116211.88,18,TN,KA,true,sales
2024-11-08,SINV-11-00312 Fresh Basket Mart bulk order,98450.12,18,TS,KA,true,sales
2024-05-08,SINV-05-00313 CityMed Distributors distribution lot,49050.0,12,DL,KA,false,sales
2024-10-02,SINV-10-00314 DigiServe Solutions monthly supply,123913.26,5,MH,KA,true,sales
2024-05-15,SINV-05-00315 Fresh Basket Mart invoice settlement,83462.19,18,GJ,KA,true,sales
2024-05-18,SINV-05-00316 Trinity Healthcare distribution lot,49846.4,18,KA,KA,true,sales
2025-01-12,SINV-01-00317 Horizon Pharma invoice settlement,27463.21,18,DL,KA,true,sales
2024-12-09,SINV-12-00318 Evergreen Stores monthly supply,55747.84,0,DL,KA,false,sales
2024-08-07,SINV-08-00319 Horizon Pharma bulk order,74618.24,18,DL,KA,true,sales
2024-04-04,SINV-04-00320 Metro Hypermart invoice settlement,78473.54,12,TN,KA,false,sales
2025-02-28,SINV-02-00321 Trinity Healthcare invoice settlement,41781.48,5,MH,KA,false,sales
2024-10-21,SINV-10-00322 Kite Logistics bulk order,98148.21,12,DL,KA,true,sales
2024-10-10,SINV-10-00323 Indus Office Supplies project billing,59748.77,18,GJ,KA,true,sales
2024-07-02,SINV-07-00324 Riverfront Wholesale invoice settlement,91583.64,0,TS,KA,false,sales
2024-05-06,SINV-05-00325 Nova Wellness bulk order,23068.34,18,TS,KA,true,sales
2024-11-03,SINV-11-00326 Metro Hypermart project billing,123860.83,0,TS,KA,false,sales
2024-11-01,SINV-11-00327 Riverfront Wholesale project billing,121132.43,0,TS,KA,false,sales
2024-05-14,SINV-05-00328 DigiServe Solutions monthly supply,98006.32,18,GJ,KA,true,sales
2025-02-25,SINV-02-00329 Metro Hypermart invoice settlement,43120.6,18,MH,KA,false,sales
2024-12-18,SINV-12-00330 QuickShop Chain distribution lot,102351.89,18,TS,KA,true,sales
2025-01-27,SINV-01-00331 QuickShop Chain monthly supply,130954.51,5,KA,KA,true,sales
2024-06-12,SINV-06-00332 Lotus Enterprises distribution lot,65271.64,12,KA,KA,true,sales
2024-11-11,SINV-11-00333 Orbit Fashion House monthly supply,39282.35,12,TS,KA,false,professional_receipts
2024-06-24,SINV-06-00334 Horizon Pharma distribution lot,82728.63,18,MH,KA,true,sales
2024-10-25,SINV-10-00335 Fresh Basket Mart bulk order,87171.23,5,TN,KA,true,sales
2025-01-29,SINV-01-00336 Nova Wellness monthly supply,99489.73,12,GJ,KA,true,sales
2024-05-23,SINV-05-00337 Riverfront Wholesale distribution lot,44554.81,5,GJ,KA,true,sales
2025-02-22,SINV-02-00338 Kite Logistics distribution lot,91314.63,18,GJ,KA,true,sales
2024-06-28,SINV-06-00339 Jupiter Foods bulk order,88258.84,18,DL,KA,true,sales
2024-05-30,SINV-05-00340 Fresh Basket Mart project billing,22194.39,12,TN,KA,true,sales
2024-11-03,SINV-11-00341 Fresh Basket Mart bulk order,68328.96,18,GJ,KA,false,sales
2024-06-25,SINV-06-00342 Prime Hardware invoice settlement,25419.58,12,KA,KA,false,sales
2024-12-05,SINV-12-00343 Evergreen Stores distribution lot,52009.82,5,TS,KA,true,sales
2024-12-08,SINV-12-00344 Nova Wellness bulk order,67108.77,18,DL,KA,true,sales
2024-04-17,SINV-04-00345 Indus Office Supplies distribution lot,37862.11,12,GJ,KA,false,sales
2024-12-18,SINV-12-00346 DigiServe Solutions project billing,41673.34,18,KA,KA,true,sales
2024-11-12,SINV-11-00347 Riverfront Wholesale bulk order,54581.45,12,DL,KA,false,sales
2024-04-17,SINV-04-00348 Orbit Fashion House monthly supply,121093.79,12,MH,KA,true,sales
2024-07-17,SINV-07-00349 Sunrise Superstore project billing,127414.59,18,MH,KA,true,sales
2024-07-15,SINV-07-00350 Growthline Agencies bulk order,85354.25,18,DL,KA,true,sales
2025-03-27,SINV-03-00351 Jupiter Foods monthly supply,35249.53,12,MH,KA,false,sales
2024-10-28,SINV-10-00352 Bluecart Traders bulk order,128281.73,18,MH,KA,true,sales
2025-03-31,SINV-03-00353 Kite Logistics project billing,113021.01,18,TS,KA,true,sales
2024-08-16,SINV-08-00354 Nova Wellness distribution lot,11750.74,12,GJ,KA,false,sales
2024-08-21,SINV-08-00355 Lotus Enterprises monthly supply,73496.83,18,TS,KA,true,sales
2024-11-21,SINV-11-00356 Lotus Enterprises bulk order,117965.24,18,TN,KA,true,sales
2024-08-16,SINV-08-00357 Kite Logistics distribution lot,51772.51,18,DL,KA,true,sales
2025-03-16,SINV-03-00358 Bluecart Traders distribution lot,79206.99,0,TN,KA,false,sales
2024-04-01,SINV-04-00359 Nova Wellness bulk order,97274.81,12,DL,KA,true,sales
2024-05-18,SINV-05-00360 Lotus Enterprises distribution lot,48050.86,12,TS,KA,false,sales
2024-09-04,SINV-09-00361 Horizon Pharma monthly supply,16132.84,18,MH,KA,true,sales
2025-01-29,SINV-01-00362 Horizon Pharma monthly supply,67284.42,18,TN,KA,true,sales
2025-03-22,SINV-03-00363 Evergreen Stores monthly supply,36044.27,18,DL,KA,true,sales
2024-10-06,SINV-10-00364 Jupiter Foods bulk order,97248.91,5,KA,KA,false,sales
2024-12-28,SINV-12-00365 Sunrise Superstore bulk order,82127.48,0,TN,KA,false,sales
2025-02-10,SINV-02-00366 Orbit Fashion House project billing,15480.76,18,TS,KA,true,sales
2024-10-14,SINV-10-00367 Lotus Enterprises monthly supply,48411.51,18,MH,KA,true,sales
2025-01-09,SINV-01-00368 Trinity Healthcare invoice settlement,76930.15,18,MH,KA,false,sales
2024-12-22,SINV-12-00369 Trinity Healthcare distribution lot,111050.8,18,TN,KA,true,sales
2024-05-28,SINV-05-00370 Horizon Pharma invoice settlement,88802.55,18,DL,KA,true,sales
2024-06-07,SINV-06-00371 Metro Hypermart distribution lot,85109.39,18,KA,KA,true,sales
2024-04-09,SINV-04-00372 Sunrise Superstore project billing,34617.7,0,DL,KA,false,professional_receipts
2025-02-16,SINV-02-00373 QuickShop Chain project billing,64177.8,18,GJ,KA,true,sales
2024-06-18,SINV-06-00374 Indus Office Supplies bulk order,12180.14,5,GJ,KA,false,sales
2024-09-15,SINV-09-00375 Metro Hypermart invoice settlement,113274.05,18,TS,KA,true,sales
2024-11-10,SINV-11-00376 Horizon Pharma project billing,13061.07,0,KA,KA,false,sales
2024-09-06,SINV-09-00377 Fresh Basket Mart invoice settlement,89217.82,5,GJ,KA,false,sales
2024-12-21,SINV-12-00378 Indus Office Supplies monthly supply,18049.0,5,KA,KA,false,sales
2024-09-19,SINV-09-00379 Nova Wellness monthly supply,10324.32,12,TN,KA,false,sales
2024-11-20,SINV-11-00380 QuickShop Chain invoice settlement,71346.49,12,KA,KA,true,sales
2025-01-19,SINV-01-00381 DigiServe Solutions bulk order,72610.77,12,KA,KA,true,sales
2024-11-28,SINV-11-00382 Lotus Enterprises project billing,20885.37,12,TS,KA,false,sales
2025-03-02,SINV-03-00383 Nova Wellness monthly supply,32912.24,12,GJ,KA,false,sales
2024-10-08,SINV-10-00384 DigiServe Solutions monthly supply,133325.57,18,TN,KA,true,sales
2024-05-06,SINV-05-00385 Orbit Fashion House monthly supply,114763.4,18,DL,KA,true,professional_receipts
2024-07-12,SINV-07-00386 Jupiter Foods project billing,46880.09,18,TN,KA,true,sales
2024-07-10,SINV-07-00387 Riverfront Wholesale bulk order,38383.09,18,GJ,KA,true,sales
2024-09-25,SINV-09-00388 Acme Retail Pvt Ltd invoice settlement,3161.34,18,KA,KA,true,sales
2024-07-15,SINV-07-00389 QuickShop Chain bulk order,53927.44,18,TS,KA,false,sales
2024-08-22,SINV-08-00390 CityMed Distributors invoice settlement,30855.39,0,TN,KA,false,sales
2024-05-14,SINV-05-00391 Sunrise Superstore distribution lot,18855.45,5,TS,KA,false,sales
2024-06-06,SINV-06-00392 Horizon Pharma invoice settlement,106736.93,12,DL,KA,false,sales
2024-11-18,SINV-11-00393 Indus Office Supplies monthly supply,132255.7,12,MH,KA,true,sales
2024-05-25,SINV-05-00394 Fresh Basket Mart bulk order,48343.51,18,TN,KA,true,sales
2024-09-05,SINV-09-00395 Orbit Fashion House project billing,19252.14,12,KA,KA,true,sales
2024-07-20,SINV-07-00396 Kite Logistics monthly supply,89616.78,5,TS,KA,false,sales
2024-09-01,SINV-09-00397 Indus Office Supplies project billing,23798.8,18,TS,KA,false,sales
2025-01-07,SINV-01-00398 Horizon Pharma monthly supply,14983.65,5,MH,KA,false,sales
2024-06-06,SINV-06-00399 Growthline Agencies project billing,56757.25,18,GJ,KA,true,sales
2024-08-11,SINV-08-00400 CityMed Distributors bulk order,10397.82,0,KA,KA,false,sales
2024-09-17,SINV-09-00401 DigiServe Solutions distribution lot,58971.88,0,TN,KA,false,sales
2024-04-16,SINV-04-00402 Metro Hypermart invoice settlement,27929.28,18,TN,KA,true,sales
2024-06-16,SINV-06-00403 Bluecart Traders project billing,92134.05,18,TN,KA,true,sales
2024-05-02,SINV-05-00404 CityMed Distributors project billing,21628.78,12,MH,KA,true,sales
2025-02-17,SINV-02-00405 Riverfront Wholesale project billing,123701.94,18,TN,KA,false,sales
2024-09-24,SINV-09-00406 Sunrise Superstore bulk order,59090.51,18,KA,KA,true,sales
2024-08-22,SINV-08-00407 Bluecart Traders bulk order,71131.98,18,MH,KA,true,sales
2024-05-22,SINV-05-00408 Horizon Pharma monthly supply,35149.56,18,MH,KA,false,sales
2025-01-20,SINV-01-00409 Metro Hypermart project billing,105304.73,12,DL,KA,false,sales
2025-03-24,SINV-03-00410 Lotus Enterprises project billing,5955.3,18,MH,KA,false,sales
2025-01-14,SINV-01-00411 Growthline Agencies bulk order,101774.14,18,TN,KA,false,sales
2024-04-20,SINV-04-00412 CityMed Distributors invoice settlement,76203.69,0,GJ,KA,false,sales
2024-07-13,SINV-07-00413 Evergreen Stores monthly supply,24238.83,12,KA,KA,false,sales
2024-06-15,SINV-06-00414 Sunrise Superstore invoice settlement,23425.89,18,KA,KA,true,sales
2024-10-09,SINV-10-00415 Metro Hypermart distribution lot,51599.9,18,TS,KA,true,sales
2024-12-06,SINV-12-00416 Kite Logistics invoice settlement,127229.56,5,MH,KA,true,sales
2025-03-07,SINV-03-00417 Sunrise Superstore bulk order,48852.05,18,TS,KA,false,sales
2024-04-01,SINV-04-00418 Sunrise Superstore project billing,124299.68,12,MH,KA,false,professional_receipts
2025-02-22,SINV-02-00419 Sunrise Superstore invoice settlement,66446.8,5,MH,KA,true,professional_receipts
2025-02-20,SINV-02-00420 CityMed Distributors monthly supply,84578.01,18,DL,KA,false,sales
2024-07-17,SINV-07-00421 Horizon Pharma monthly supply,45433.94,18,TN,KA,false,sales
2024-11-11,SINV-11-00422 Nova Wellness project billing,130811.99,18,TN,KA,true,sales
2024-05-22,SINV-05-00423 Prime Hardware distribution lot,73311.8,18,KA,KA,false,sales
2024-04-18,SINV-04-00424 Jupiter Foods distribution lot,34488.14,0,MH,KA,false,sales
2024-05-09,SINV-05-00425 Riverfront Wholesale distribution lot,144325.9,18,TS,KA,true,sales
2024-04-16,SINV-04-00426 Nova Wellness monthly supply,22712.16,18,DL,KA,false,sales
2024-07-15,SINV-07-00427 Growthline Agencies invoice settlement,70378.77,18,DL,KA,false,sales
2024-07-31,SINV-07-00428 DigiServe Solutions invoice settlement,72541.8,0,KA,KA,false,sales
2024-11-05,SINV-11-00429 CityMed Distributors monthly supply,93629.18,12,MH,KA,true,sales
2024-06-27,SINV-06-00430 Jupiter Foods distribution lot,71404.64,18,TN,KA,true,sales
2025-03-05,SINV-03-00431 Indus Office Supplies invoice settlement,72613.21,5,MH,KA,true,sales
2024-11-15,SINV-11-00432 Bluecart Traders monthly supply,66605.95,12,MH,KA,true,sales
2025-03-23,SINV-03-00433 DigiServe Solutions project billing,46845.17,5,MH,KA,true,sales
2025-01-09,SINV-01-00434 Bluecart Traders distribution lot,121250.47,18,GJ,KA,true,sales
2024-07-30,SINV-07-00435 Prime Hardware monthly supply,50863.53,12,TN,KA,false,sales
2024-06-28,SINV-06-00436 Fresh Basket Mart distribution lot,119813.0,18,MH,KA,true,sales
2025-02-16,SINV-02-00437 Evergreen Stores monthly supply,34091.08,18,KA,KA,false,sales
2024-10-16,SINV-10-00438 Riverfront Wholesale monthly supply,47544.6,12,TS,KA,true,sales
2025-02-14,SINV-02-00439 Sunrise Superstore project billing,63602.29,18,GJ,KA,true,sales
2024-05-22,SINV-05-00440 DigiServe Solutions invoice settlement,17548.17,18,TN,KA,true,sales
2024-08-14,SINV-08-00441 Metro Hypermart distribution lot,85635.96,18,MH,KA,true,sales
2025-02-11,SINV-02-00442 Trinity Healthcare bulk order,61018.61,18,KA,KA,true,sales
2024-11-30,SINV-11-00443 Indus Office Supplies invoice settlement,4978.53,18,TN,KA,false,sales
2025-03-23,SINV-03-00444 DigiServe Solutions invoice settlement,35901.24,18,DL,KA,true,sales
2024-10-31,SINV-10-00445 Trinity Healthcare distribution lot,30116.1,18,GJ,KA,true,sales
2024-10-09,SINV-10-00446 Bluecart Traders bulk order,25929.47,18,GJ,KA,true,sales
2025-01-17,SINV-01-00447 Acme Retail Pvt Ltd distribution lot,115195.1,5,KA,KA,true,sales
2024-10-02,SINV-10-00448 Growthline Agencies monthly supply,115785.06,12,TS,KA,true,sales
2024-04-16,SINV-04-00449 Horizon Pharma project billing,84302.78,12,GJ,KA,true,sales
2024-09-27,SINV-09-00450 Lotus Enterprises invoice settlement,112075.26,5,KA,KA,false,sales
2024-10-15,SINV-10-00451 Bluecart Traders bulk order,72601.61,5,TS,KA,false,sales
2024-07-15,SINV-07-00452 Indus Office Supplies monthly supply,65376.95,18,TN,KA,false,sales
2024-06-07,SINV-06-00453 Fresh Basket Mart invoice settlement,4173.43,18,TS,KA,true,sales
2025-03-30,SINV-03-00454 Indus Office Supplies distribution lot,57369.53,18,DL,KA,true,sales
2025-03-13,SINV-03-00455 QuickShop Chain invoice settlement,60358.4,18,GJ,KA,true,sales
2025-02-26,SINV-02-00456 Trinity Healthcare invoice settlement,46094.7,18,DL,KA,true,professional_receipts
2024-08-12,SINV-08-00457 Jupiter Foods invoice settlement,69161.89,5,TS,KA,true,professional_receipts
2024-06-11,SINV-06-00458 Acme Retail Pvt Ltd distribution lot,147134.16,18,TS,KA,true,sales
2024-04-19,SINV-04-00459 Sunrise Superstore bulk order,85638.73,18,TS,KA,true,sales
2024-12-30,SINV-12-00460 Prime Hardware project billing,100068.59,18,MH,KA,true,sales
2024-08-29,SINV-08-00461 DigiServe Solutions bulk order,93262.56,18,TS,KA,false,sales
2024-09-19,SINV-09-00462 CityMed Distributors invoice settlement,29857.67,12,DL,KA,false,sales
2024-08-12,SINV-08-00463 Sunrise Superstore project billing,119586.55,12,GJ,KA,true,sales
2025-02-12,SINV-02-00464 CityMed Distributors project billing,31071.31,18,DL,KA,true,sales
2024-10-29,SINV-10-00465 Bluecart Traders project billing,20970.36,18,TN,KA,false,sales
2024-06-13,SINV-06-00466 Kite Logistics bulk order,29020.57,18,DL,KA,true,sales
2025-02-19,SINV-02-00467 Bluecart Traders bulk order,36007.16,0,TN,KA,false,sales
2024-05-16,SINV-05-00468 Evergreen Stores distribution lot,94520.62,18,KA,KA,true,sales
2024-04-20,SINV-04-00469 Riverfront Wholesale project billing,50615.17,5,MH,KA,true,sales
2024-04-10,SINV-04-00470 Acme Retail Pvt Ltd bulk order,38917.38,18,KA,KA,true,sales
2024-10-14,SINV-10-00471 QuickShop Chain invoice settlement,22959.97,18,TN,KA,false,sales
2024-12-23,SINV-12-00472 Trinity Healthcare distribution lot,65636.31,18,DL,KA,true,sales
2024-07-06,SINV-07-00473 Fresh Basket Mart bulk order,135676.59,18,MH,KA,true,sales
2024-04-12,SINV-04-00474 Sunrise Superstore distribution lot,17587.34,18,TS,KA,false,sales
2024-08-09,SINV-08-00475 Riverfront Wholesale monthly supply,88801.72,18,TS,KA,true,sales
2024-05-30,SINV-05-00476 Nova Wellness bulk order,20815.67,18,TS,KA,true,sales
2025-03-18,SINV-03-00477 Acme Retail Pvt Ltd project billing,93580.38,12,TS,KA,true,sales
2024-06-10,SINV-06-00478 Nova Wellness monthly supply,15351.99,18,TN,KA,false,sales
2024-07-11,SINV-07-00479 Trinity Healthcare distribution lot,36452.59,5,DL,KA,true,sales
2024-06-22,SINV-06-00480 Bluecart Traders bulk order,134542.05,18,KA,KA,true,sales
2024-04-07,SINV-04-00481 CityMed Distributors monthly supply,123682.81,18,GJ,KA,true,sales
2024-05-09,SINV-05-00482 DigiServe Solutions invoice settlement,96088.88,18,TN,KA,true,sales
2024-04-26,SINV-04-00483 DigiServe Solutions invoice settlement,109582.21,18,TN,KA,false,sales
2024-05-30,SINV-05-00484 DigiServe Solutions bulk order,131641.71,18,DL,KA,true,sales
2024-10-01,SINV-10-00485 Orbit Fashion House invoice settlement,35367.9,18,MH,KA,false,sales
2024-05-29,SINV-05-00486 Metro Hypermart distribution lot,58425.99,18,TN,KA,false,sales
2025-02-27,SINV-02-00487 Fresh Basket Mart bulk order,92169.85,5,KA,KA,true,sales
2024-10-31,SINV-10-00488 Sunrise Superstore invoice settlement,85190.77,18,GJ,KA,true,sales
2024-04-15,SINV-04-00489 Evergreen Stores monthly supply,62295.04,18,DL,KA,false,sales
2025-03-02,SINV-03-00490 Kite Logistics project billing,108870.7,0,MH,KA,false,sales
2025-03-09,SINV-03-00491 Kite Logistics bulk order,102435.33,18,TN,KA,true,sales
2024-09-25,SINV-09-00492 Metro Hypermart monthly supply,103738.63,5,TS,KA,false,sales
2024-06-20,SINV-06-00493 QuickShop Chain invoice settlement,106854.22,18,MH,KA,false,professional_receipts
2024-09-17,SINV-09-00494 Indus Office Supplies bulk order,29781.55,0,KA,KA,false,sales
2024-11-22,SINV-11-00495 Orbit Fashion House monthly supply,57392.08,18,TN,KA,false,sales
2025-03-01,SINV-03-00496 Acme Retail Pvt Ltd project billing,55662.05,5,GJ,KA,true,sales
2025-02-21,SINV-02-00497 Jupiter Foods invoice settlement,84235.17,18,DL,KA,true,sales
2024-04-28,SINV-04-00498 Horizon Pharma invoice settlement,43166.65,18,TS,KA,false,sales
2024-11-18,SINV-11-00499 DigiServe Solutions invoice settlement,87377.33,5,GJ,KA,true,sales
2024-12-24,SINV-12-00500 Lotus Enterprises distribution lot,9567.23,18,KA,KA,true,sales
2024-08-09,SINV-08-00501 Trinity Healthcare bulk order,17291.36,5,TS,KA,false,sales
2024-09-21,SINV-09-00502 DigiServe Solutions monthly supply,9671.63,18,TN,KA,true,sales
2024-11-21,SINV-11-00503 Sunrise Superstore monthly supply,22411.64,18,GJ,KA,true,sales
2024-11-08,SINV-11-00504 Sunrise Superstore project billing,64770.78,18,MH,KA,false,sales
2024-06-05,SINV-06-00505 DigiServe Solutions distribution lot,76066.89,12,TN,KA,false,sales
2025-02-06,SINV-02-00506 Horizon Pharma bulk order,120540.21,12,MH,KA,false,sales
2024-10-29,SINV-10-00507 Trinity Healthcare invoice settlement,111135.1,18,TS,KA,true,sales
2025-01-09,SINV-01-00508 Growthline Agencies bulk order,88435.79,12,TS,KA,true,sales
